3776508:
 num     #instances         #bytes  class name (module)
4962:             1             16  clojure.tools.reader$read_symbolic_value
4963:             1             16  clojure.tools.reader$read_syntax_quote
4964:             1             16  clojure.tools.reader$read_tagged
4965:             1             16  clojure.tools.reader$read_token
4966:             1             16  clojure.tools.reader$read_unicode_char
4967:             1             16  clojure.tools.reader$read_unmatched_delimiter
4968:             1             16  clojure.tools.reader$read_unquote
4969:             1             16  clojure.tools.reader$read_vector
4970:             1             16  clojure.tools.reader$register_arg
4971:             1             16  clojure.tools.reader$register_gensym
4972:             1             16  clojure.tools.reader$resolve_alias
4973:             1             16  clojure.tools.reader$resolve_ns
4974:             1             16  clojure.tools.reader$resolve_symbol
4975:             1             16  clojure.tools.reader$starting_line_col_info
4976:             1             16  clojure.tools.reader$syntax_quote
4977:             1             16  clojure.tools.reader$syntax_quote_STAR_
4978:             1             16  clojure.tools.reader$syntax_quote_coll
4979:             1             16  clojure.tools.reader$unquote_QMARK_
4980:             1             16  clojure.tools.reader$unquote_splicing_QMARK_
4981:             1             16  clojure.tools.reader$wrapping_reader
4982:             1             16  clojure.tools.reader.default_data_readers$construct_calendar
4983:             1             16  clojure.tools.reader.default_data_readers$construct_date
4984:             1             16  clojure.tools.reader.default_data_readers$construct_timestamp
4985:             1             16  clojure.tools.reader.default_data_readers$default_uuid_reader
4986:             1             16  clojure.tools.reader.default_data_readers$divisible_QMARK_
4987:             1             16  clojure.tools.reader.default_data_readers$eval2296$fn__2297
4988:             1             16  clojure.tools.reader.default_data_readers$eval2300$fn__2301
4989:             1             16  clojure.tools.reader.default_data_readers$eval2305$fn__2306
4990:             1             16  clojure.tools.reader.default_data_readers$eval2309$fn__2310
4991:             1             16  clojure.tools.reader.default_data_readers$eval2320$fn__2321
4992:             1             16  clojure.tools.reader.default_data_readers$eval2324$fn__2325
4993:             1             16  clojure.tools.reader.default_data_readers$eval2334$fn__2335
4994:             1             16  clojure.tools.reader.default_data_readers$eval2338$fn__2339
4995:             1             16  clojure.tools.reader.default_data_readers$fail
4996:             1             16  clojure.tools.reader.default_data_readers$fn__2289$fn__2290
4997:             1             16  clojure.tools.reader.default_data_readers$fn__2313$fn__2314
4998:             1             16  clojure.tools.reader.default_data_readers$indivisible_QMARK_
4999:             1             16  clojure.tools.reader.default_data_readers$leap_year_QMARK_
5000:             1             16  clojure.tools.reader.default_data_readers$parse_int
5001:             1             16  clojure.tools.reader.default_data_readers$print_calendar
5002:             1             16  clojure.tools.reader.default_data_readers$print_date
5003:             1             16  clojure.tools.reader.default_data_readers$print_timestamp
5004:             1             16  clojure.tools.reader.default_data_readers$validated
5005:             1             16  clojure.tools.reader.default_data_readers$verify
5006:             1             16  clojure.tools.reader.default_data_readers$zero_fill_right
5007:             1             16  clojure.tools.reader.edn$dispatch_macros
5008:             1             16  clojure.tools.reader.edn$escape_char
5009:             1             16  clojure.tools.reader.edn$macro_terminating_QMARK_
5010:             1             16  clojure.tools.reader.edn$macros
5011:             1             16  clojure.tools.reader.edn$not_constituent_QMARK_
5012:             1             16  clojure.tools.reader.edn$read
5013:             1             16  clojure.tools.reader.edn$read_char_STAR_
5014:             1             16  clojure.tools.reader.edn$read_delimited
5015:             1             16  clojure.tools.reader.edn$read_discard
5016:             1             16  clojure.tools.reader.edn$read_dispatch
5017:             1             16  clojure.tools.reader.edn$read_keyword
5018:             1             16  clojure.tools.reader.edn$read_list
5019:             1             16  clojure.tools.reader.edn$read_map
5020:             1             16  clojure.tools.reader.edn$read_meta
5021:             1             16  clojure.tools.reader.edn$read_namespaced_map
5022:             1             16  clojure.tools.reader.edn$read_number
5023:             1             16  clojure.tools.reader.edn$read_set
5024:             1             16  clojure.tools.reader.edn$read_string
5025:             1             16  clojure.tools.reader.edn$read_string_STAR_
5026:             1             16  clojure.tools.reader.edn$read_symbol
5027:             1             16  clojure.tools.reader.edn$read_symbolic_value
5028:             1             16  clojure.tools.reader.edn$read_tagged
5029:             1             16  clojure.tools.reader.edn$read_token
5030:             1             16  clojure.tools.reader.edn$read_unicode_char
5031:             1             16  clojure.tools.reader.edn$read_unmatched_delimiter
5032:             1             16  clojure.tools.reader.edn$read_vector
5033:             1             16  clojure.tools.reader.edn$starting_line_col_info
5034:             1             16  clojure.tools.reader.edn$wrapping_reader
5035:             1             16  clojure.tools.reader.impl.commons$match_float
5036:             1             16  clojure.tools.reader.impl.commons$match_int
5037:             1             16  clojure.tools.reader.impl.commons$match_number
5038:             1             16  clojure.tools.reader.impl.commons$match_ratio
5039:             1             16  clojure.tools.reader.impl.commons$number_literal_QMARK_
5040:             1             16  clojure.tools.reader.impl.commons$parse_symbol
5041:             1             16  clojure.tools.reader.impl.commons$read_comment
5042:             1             16  clojure.tools.reader.impl.commons$read_past
5043:             1             16  clojure.tools.reader.impl.commons$skip_line
5044:             1             16  clojure.tools.reader.impl.commons$throwing_reader
