3797098:
 num     #instances         #bytes  class name (module)
3867:             1             16  clojure.pprint$check_arg_conditional
3868:             1             16  clojure.pprint$check_enumerated_arg
3869:             1             16  clojure.pprint$check_flags
3870:             1             16  clojure.pprint$choice_conditional
3871:             1             16  clojure.pprint$cl_format
3872:             1             16  clojure.pprint$collect_clauses
3873:             1             16  clojure.pprint$column_writer
3874:             1             16  clojure.pprint$compile_directive
3875:             1             16  clojure.pprint$compile_format
3876:             1             16  clojure.pprint$compile_raw_string
3877:             1             16  clojure.pprint$conditional_newline
3878:             1             16  clojure.pprint$consume
3879:             1             16  clojure.pprint$consume_while
3880:             1             16  clojure.pprint$convert_ratio
3881:             1             16  clojure.pprint$defdirectives
3882:             1             16  clojure.pprint$deftype
3883:             1             16  clojure.pprint$dollar_float
3884:             1             16  clojure.pprint$downcase_writer
3885:             1             16  clojure.pprint$else_separator_QMARK_
3886:             1             16  clojure.pprint$emit_nl
3887:             1             16  clojure.pprint$end_block
3888:             1             16  clojure.pprint$end_block_t_QMARK_
3889:             1             16  clojure.pprint$execute_format
3890:             1             16  clojure.pprint$execute_sub_format
3891:             1             16  clojure.pprint$expand_fixed
3892:             1             16  clojure.pprint$exponential_float
3893:             1             16  clojure.pprint$extract_flags
3894:             1             16  clojure.pprint$extract_param
3895:             1             16  clojure.pprint$extract_params
3896:             1             16  clojure.pprint$fixed_float
3897:             1             16  clojure.pprint$float_parts
3898:             1             16  clojure.pprint$float_parts_base
3899:             1             16  clojure.pprint$fn__10210
3900:             1             16  clojure.pprint$fn__10214$fn__10215
3901:             1             16  clojure.pprint$fn__10220
3902:             1             16  clojure.pprint$fn__10227
3903:             1             16  clojure.pprint$fn__10232
3904:             1             16  clojure.pprint$fn__10236
3905:             1             16  clojure.pprint$fn__10239
3906:             1             16  clojure.pprint$fn__10268$fn__10269
3907:             1             16  clojure.pprint$fn__10274
3908:             1             16  clojure.pprint$fn__10276
3909:             1             16  clojure.pprint$fn__10278
3910:             1             16  clojure.pprint$fn__10282
3911:             1             16  clojure.pprint$fn__10312
3912:             1             16  clojure.pprint$fn__10314
3913:             1             16  clojure.pprint$fn__10316
3914:             1             16  clojure.pprint$fn__10868
3915:             1             16  clojure.pprint$fn__10872
3916:             1             16  clojure.pprint$fn__10876
3917:             1             16  clojure.pprint$fn__10880
3918:             1             16  clojure.pprint$fn__10884
3919:             1             16  clojure.pprint$fn__10888
3920:             1             16  clojure.pprint$fn__10892
3921:             1             16  clojure.pprint$fn__10905
3922:             1             16  clojure.pprint$fn__10912
3923:             1             16  clojure.pprint$fn__10914
3924:             1             16  clojure.pprint$fn__10916
3925:             1             16  clojure.pprint$fn__10918
3926:             1             16  clojure.pprint$fn__10920
3927:             1             16  clojure.pprint$fn__10922
3928:             1             16  clojure.pprint$fn__10927
3929:             1             16  clojure.pprint$fn__10932
3930:             1             16  clojure.pprint$fn__10937
3931:             1             16  clojure.pprint$fn__10941
3932:             1             16  clojure.pprint$fn__10945
3933:             1             16  clojure.pprint$fn__10951
3934:             1             16  clojure.pprint$fn__10959
3935:             1             16  clojure.pprint$fn__10974
3936:             1             16  clojure.pprint$fn__10979
3937:             1             16  clojure.pprint$fn__10981
3938:             1             16  clojure.pprint$fn__10983
3939:             1             16  clojure.pprint$fn__10985
3940:             1             16  clojure.pprint$fn__10987
3941:             1             16  clojure.pprint$fn__10990
3942:             1             16  clojure.pprint$fn__10992
3943:             1             16  clojure.pprint$fn__10994
3944:             1             16  clojure.pprint$fn__10996
3945:             1             16  clojure.pprint$fn__11003
